Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
LNP1	10.003136010157883	0.6811104355700797	0.24597361119775746	1.7766632051711672e-4	0.0013134810391696612	TRUE
C12orf44	298.91798661862487	0.6810716940058594	0.15376392124132926	4.604384671445192e-7	7.784721833137149e-6	TRUE
GADD45A	218.06330520100408	0.6807562706161853	0.4434734757486285	0.003201407232391572	0.014727250697727234	TRUE
MTHFD2	385.6012889637156	0.6797261732939167	0.30839404091760436	9.398860831149145e-4	0.0053368440683052324	TRUE
NAB1	82.0423923296292	0.6792458760425564	0.20741734221024513	4.5759250466474363e-5	4.125125667825138e-4	TRUE
IL6ST	439.12569635318494	0.6782613362134433	0.25679333551254235	3.21624850296304e-4	0.0021620666827575344	TRUE
ASAH1	766.789748614597	0.6781502777503893	0.23243453362327768	1.4501767440282208e-4	0.0011065380035323188	TRUE
PPP2R3A	34.97847101896838	0.6775235873698118	0.24412216235974696	1.8982510750282036e-4	0.0013883461609632505	TRUE
GRAMD3	45.379236280689504	0.67737002349795	0.25869156796018933	3.2012927653204704e-4	0.00215267490441928	TRUE
GNPDA1	97.14985538702389	0.6761591114422421	0.20676835015571218	4.581741313147042e-5	4.1269652594440656e-4	TRUE
CALR	1901.3318161356617	0.6746042321041295	0.252596060641258	2.991916264022521e-4	0.0020350429821965254	TRUE
PHACTR1	225.15183452297015	0.6744067118522662	0.33475337374340103	0.0013961081666975755	0.007395207699915676	TRUE
RP13-638C3.4	11.537906857680902	0.673848779661977	0.2675797192330516	3.7868080325440494e-4	0.002479287523193934	TRUE
MAPRE3	21.376053850531086	0.6733223106918466	0.3320902045516152	0.0012848217578245726	0.006902798832097072	TRUE
AHR	153.35627052655263	0.6727099526323906	0.3217797620429743	0.0011739908410286365	0.006393775230624569	TRUE
CLMN	52.63229035210008	0.672709798573096	0.35024728476335526	0.0016235069527002612	0.008380516055013084	TRUE
PLSCR1	330.74189830275947	0.672688513040507	0.26801329798290613	4.51435315776788e-4	0.002866345465639373	TRUE
SLC35F2	34.93338852554349	0.672488665709157	0.2112961886314059	6.230581809972153e-5	5.396463904429527e-4	TRUE
RAB31	272.77710092656537	0.671934654433713	0.4740150218444877	0.003658043413581886	0.016376917277147983	TRUE
DNM1	14.902905903825678	0.6712163473482414	0.4262078740488966	0.0025345339197329958	0.012161423621440522	TRUE
AC017002.2	3.7100825511604287	0.6710816182812693	0.5089583466165668	0.003267604751052761	0.01497235536842683	TRUE
C19orf10	1022.0097852272345	0.6702963560663623	0.15779900238671354	1.0764559270700188e-6	1.6285400015001856e-5	TRUE
BSG	1102.5824379299404	0.6701896372790808	0.12625733688651114	5.513616991013527e-9	1.5755971377849245e-7	TRUE
LAP3	329.1325532684178	0.6700552135850597	0.20099720860285392	3.7781842881953906e-5	3.5042378754450334e-4	TRUE
SIK2	49.9217957009226	0.6691941779305329	0.19112952508991465	1.7574876115268287e-5	1.8174284141716176e-4	TRUE
TMEM136	27.430529273196417	0.6684771597734768	0.471688149086464	0.003568911357701848	0.016066715648830335	TRUE
APPL2	57.78912359915334	0.6679120891408208	0.2159868996744106	8.214377355633474e-5	6.840933461771557e-4	TRUE
CDKL5	8.911188691261252	0.6671895156882364	0.41243272178206897	0.002446519659178841	0.011793465550012932	TRUE
RTKN	15.041981627572847	0.6664523443577529	0.4022245373259749	0.0025022307072467974	0.012022256151894999	TRUE
TWSG1	75.17738041567786	0.6658371529559881	0.31804451995465854	0.001172347334103385	0.006386415417601321	TRUE
PYGM	13.879936910988786	0.6651490936887551	0.2739474895352148	4.31325232476221e-4	0.0027586895573910673	TRUE
NFKB1	222.4937779315718	0.6644038776701868	0.257590698758086	3.6842948448935454e-4	0.0024215986050576607	TRUE
CSTB	2130.099673493249	0.6623554766969804	0.2256074598576753	1.3837839233396133e-4	0.0010621804897516603	TRUE
ASXL1	152.2432824207708	0.6623103763242274	0.1679497133594621	3.4880993009278726e-6	4.5361891027712206e-5	TRUE
PNP	149.61185673970567	0.660804892737266	0.21119944489671913	7.417831366615577e-5	6.282883049422051e-4	TRUE
INF2	79.97955348605565	0.6599638436868367	0.25657917458057894	3.7773504730030454e-4	0.002473836389763918	TRUE
PTCHD3P1	60.470514466928	0.6598492449528003	0.1779020666934823	9.161976234571664e-6	1.0399271155969425e-4	TRUE
TUBB4B	735.1370544615281	0.6570908525073909	0.2905351459480208	8.125644428350739e-4	0.004708049638170567	TRUE
NABP1	456.57063647827135	0.6566118136575564	0.20109171191681652	4.675866794853768e-5	4.1875921344653106e-4	TRUE
GJC1	45.01745534998682	0.655750748402656	0.6664320321679811	0.005284466871042994	0.022143709079522882	TRUE
RP11-804H8.6	15.925727468318579	0.655488704121195	0.25761238463687064	3.5326243776193686e-4	0.0023396623644108727	TRUE
LINC00152	908.9274980044411	0.6551838507787441	0.24185131124530387	2.5597014262447793e-4	0.001781522855114203	TRUE
SOCS6	31.99661161371035	0.6544194934470317	0.2919414375961008	8.290598935274764e-4	0.004785867000898907	TRUE
COPRS	20.81207361703433	0.6541532269648447	0.2781750739153067	6.394324087192699e-4	0.0038413387982995212	TRUE
FAM174A	124.30255359347049	0.653135745384391	0.17258533684486346	7.274626651115969e-6	8.463577073977977e-5	TRUE
ZNF704	31.49957577305785	0.6529826458700934	0.5158098903209698	0.004243416747816134	0.018512339557774597	TRUE
BRMS1L	41.337691204783354	0.6526169643189568	0.22693149978655022	1.5097985942428373e-4	0.0011444419926748496	TRUE
TFG	270.8643920104854	0.6520334056799157	0.15819495055303787	1.8719520518079073e-6	2.6198939695629102e-5	TRUE
CCNH	913.09304128787835	0.6506463229645637	0.30540774769716383	0.0010716677778980536	0.005937082942886302	TRUE
NEDD9	213.55848856746533	0.6488043816148181	0.27791712993211637	6.809961043967014e-4	0.004059791611185243	TRUE
ATP6V1C1	195.2130377747186	0.6485991575340703	0.1551106758700615	1.4110511492585088e-6	2.0564659449293507e-5	TRUE
MAP4	350.6985329812067	0.6481202738800982	0.17813087692818008	1.2428730985855536e-5	1.3558108187713966e-4	TRUE
TACC2	23.940002215963617	0.6479079335095269	0.6562856087272583	0.005076922414628844	0.021438400793162286	TRUE
CRAT	64.8076612343685	0.6474266436718592	0.19069695914953141	3.0248400354186888e-5	2.897722524727781e-4	TRUE
CBX4	98.62189756043328	0.6471881584200897	0.2081415688981537	7.707596918891103e-5	6.488093039810489e-4	TRUE
MCC	56.605801578516406	0.6469426574020686	0.29192721682533346	8.392959180809502e-4	0.004841120861521808	TRUE
LAMP3	4.92423081685556	0.6467678279986354	0.5150014672113771	0.0035143389833701233	0.015889754811882994	TRUE
NXF1	158.73671394606944	0.6464493593139434	0.12003925439405817	3.6195774548751383e-9	1.0839394896030876e-7	TRUE
COLGALT1	120.25290059832385	0.645745012676542	0.2541105810978643	4.0399598333087233e-4	0.002609086024105229	TRUE
TACC1	402.2267724156755	0.6435050744764909	0.16063887506601482	2.8785838349426374e-6	3.8208088169812384e-5	TRUE
CLK1	880.7119317440631	0.643256021183183	0.14743955605195488	6.318967724802635e-7	1.027055415850635e-5	TRUE
PPP1R13B	28.876138256288566	0.643242586584125	0.41023039713301857	0.0027533703669180803	0.013000308766997008	TRUE
NUDT9	95.31486802395011	0.6430123158909088	0.19566430165051985	4.429872927415004e-5	4.011659157672718e-4	TRUE
DPCD	70.7264332811006	0.6428871458341834	0.4370061543380685	0.0033781024211473705	0.015380033482275008	TRUE
TRIP6	86.42385934117354	0.6428471882915254	0.3800699181514073	0.0024623284100616137	0.011859211582365487	TRUE
MFAP3	44.03027506362015	0.6427578985027211	0.1367005378157539	0.33368588051409276	0.51549138637808	FALSE
PSORS1C1	5.804473561796954	0.6413431204579606	1.1359840746685326	0.005398210649221979	0.022546863393703036	TRUE
USPL1	86.73735094522482	0.6412762742778821	0.1347443265928592	8.202598467401913e-8	1.6980776997715267e-6	TRUE
TMTC3	59.09880632663482	0.6411936738880837	0.24829823520531427	3.664834403826083e-4	0.0024109823924779415	TRUE
THOP1	104.30771200342744	0.6408531690680295	0.2629535053740834	5.293109229272582e-4	0.003285064857372784	TRUE
C1orf85	110.46471315284533	0.6396824667868294	0.23070407699209727	2.1621360707407692e-4	0.0015468804792240622	TRUE
ATP6V0B	1355.3290504806473	0.6393971892690798	0.20094405689384112	6.244413174009157e-5	5.40630163948571e-4	TRUE
EDARADD	47.42491604683781	0.6387193112002603	0.3367059192794873	0.0015901755653876903	0.008241542919616002	TRUE
PGM3	79.0374204423983	0.6367928750515377	0.15836720474283839	2.7336376804500492e-6	3.668511561222745e-5	TRUE
RALA	281.5846980816289	0.6367420955638319	0.17657527487852615	1.4227784882383275e-5	1.5224356598814528e-4	TRUE
SIL1	139.9280920913674	0.6366638670102364	0.2607829940590221	5.217360824885631e-4	0.003248553830613067	TRUE
RGS12	62.47492991079666	0.6366341803716113	0.2526339114780739	4.093943855036219e-4	0.002640050342623799	TRUE
VAV2	22.264333842036095	0.6365190294871517	0.24558884977375275	3.2313515629110907e-4	0.0021708843428641473	TRUE
BCAS1	10.356021631289114	0.6362697171024709	0.824565573849467	0.005386050702076731	0.022500373475654388	TRUE
IL13RA1	142.54468604987093	0.6359424143864623	0.37190847745646566	0.0023829377852932236	0.011540408268563394	TRUE
ANKRD28	590.8939826905087	0.6357772157451023	0.39624483977725744	0.002908274084125208	0.013582093516996617	TRUE
QSOX1	137.80828895518914	0.6342872600553623	0.20413621293326614	7.844067181081351e-5	6.570082476843656e-4	TRUE
TXNDC15	240.44009422786013	0.6337660089951432	0.11746152003345946	3.5643458855810255e-9	1.0703319423720714e-7	TRUE
ETS2	240.6599348670466	0.6330725606036958	0.38698603956394423	0.002669361218817741	0.012685849044472747	TRUE
SLC46A1	9.577923403788338	0.6320311456933618	0.5050879247777241	0.004026255629486229	0.01771341805518182	TRUE
ZBTB47	10.505275682468593	0.6319982808376553	0.43477826279740495	0.0030537384136484196	0.014161598527952504	TRUE
CCDC64	26.784724689007714	0.6310744704624891	0.38442533872049356	0.0024111006660302602	0.011660309600998037	TRUE
WIPI1	110.29913608517639	0.6309487626066244	0.18416434986737454	2.6033724199828005e-5	2.5502874120209067e-4	TRUE
SLC26A6	31.980382054914774	0.6307330903022449	0.22264737863163964	1.7394558313320462e-4	0.0012920911970353336	TRUE
VPS37C	33.50796634266692	0.6302064807766468	0.24651662159827437	3.900506239154342e-4	0.002539278347056375	TRUE
ARL4A	525.561961499653	0.6300548765927032	0.3483442699617393	0.002016453271725343	0.010059718159102627	TRUE
HIST1H2BJ	26.22395291050092	0.6298916582166606	0.3171918010181003	0.0014039459268239312	0.007422409167182094	TRUE
GUSB	276.91989147640396	0.6291291293550881	0.12261474270023788	1.4904373207060727e-8	3.7667572564110353e-7	TRUE
11-Sep	288.6377699962614	0.6290949902200378	0.26036973683247555	5.490758915161751e-4	0.0033879051833009045	TRUE
OS9	457.6239592861331	0.6282747965470312	0.10170903604525178	3.451471164226603e-11	1.6730068984735648e-9	TRUE
LOH12CR2	24.96559447073458	0.627791965481611	0.18675768795189718	2.707380288219819e-5	2.632830982240812e-4	TRUE
COMT	655.0753065331926	0.6273027207989418	0.15587350649541948	2.7710828484211245e-6	3.705115727788024e-5	TRUE
STK38L	138.949565672873	0.625369511940454	0.14528100632129795	7.683534989136195e-7	1.2175608520667955e-5	TRUE
PDIA6	1140.5792918914237	0.6253175335360711	0.19892010723912013	6.656457359869218e-5	5.717753019414576e-4	TRUE
TOB1	489.53425737640055	0.6233922313315119	0.4131760915463644	0.0031851333527350293	0.0146713443371556	TRUE
RP11-245J9.6	5.65791427852808	0.6229457668516686	0.4560892053447075	0.0026639184288384027	0.012665489511273666	TRUE
PER3	26.451120934916876	0.6222363097245496	0.29678539171421237	0.9612991083197472	0.9791610752614929	FALSE
SH2B3	151.0440799021637	0.6217832559878044	0.27134740330163204	7.231694398946594e-4	0.0042692970903421956	TRUE
PLD1	27.786102200568845	0.6205422864130845	0.483219405953316	0.003951250001460494	0.017436067073461417	TRUE
TFE3	50.975724595112105	0.6205002272171405	0.2127411736112214	1.281105232344786e-4	9.973732722325273e-4	TRUE
TCTN1	75.2591530372539	0.6199712205967906	0.2559502558804822	5.460655382926247e-4	0.003374092349523761	TRUE
FLOT1	401.7472800130709	0.6196762153044316	0.20669237193678114	1.0992155586425116e-4	8.744523772737971e-4	TRUE
ZSWIM6	103.28178899326615	0.6194008225907207	0.28428412306840073	9.451455100218816e-4	0.005359747339711635	TRUE
ITGA6	123.95377093506664	0.6186744345502365	0.33143909839682323	0.0018000914169021812	0.009153709808071314	TRUE
LMAN1	490.2593639153596	0.6185874777347846	0.140332686490264	5.170853846841551e-7	8.622428371152033e-6	TRUE
MAP4K4	226.35763803714497	0.6181029548108169	0.14660600908132	1.1745223937220242e-6	1.7538411235763094e-5	TRUE
RELB	32.46584006637428	0.6173727244745597	0.30750087157653766	0.0012783062324766294	0.006872860931670338	TRUE
RASSF8-AS1	11.547255002617906	0.617338122547133	0.5604399693854958	0.004307242324139899	0.018715772064134214	TRUE
GNPNAT1	87.75510419904654	0.6155904051665473	0.20977593863162858	1.3521300373710304e-4	0.0010439006361084066	TRUE
SORD	126.43843677426045	0.6139702464376893	0.46536215410347137	0.004025768978117542	0.01771341805518182	TRUE
ANKS1A	36.52254915307996	0.6132316483460127	0.20298037639432162	9.574730942521119e-5	7.804369617242886e-4	TRUE
PPIB	2384.2713166210874	0.6115621508590662	0.18722814470201457	4.61646049775665e-5	4.1496892656849553e-4	TRUE
LRPAP1	537.4992048155323	0.6115349057451847	0.12986928790999697	1.2295500936650974e-7	2.4128540931429707e-6	TRUE
IL17RC	46.90896045826033	0.6114228964487374	0.2602352543251736	6.219267599937161e-4	0.0037506043862683114	TRUE
DEGS1	246.63990679117995	0.6100981392306276	0.1517602897126093	2.737733097964711e-6	3.671753573902242e-5	TRUE
AIG1	154.7435093807015	0.6100802661073379	0.21024429556706797	1.513480444394035e-4	0.001146835216460936	TRUE
ASAP1	191.0754239531627	0.6095190768192147	0.25282855883136457	5.476918149268957e-4	0.003382229029976516	TRUE
ANXA1	2287.68345291326	0.6094717511224895	0.25972903315071044	6.681343961156939e-4	0.00398746547460693	TRUE
KIAA1324	33.68626880965262	0.6087836045382133	0.4494204330724424	0.0036499438319333366	0.016350701252027595	TRUE
SDE2	96.21962101853933	0.6083085072660649	0.25229795840057656	5.497566255083407e-4	0.003391148304243182	TRUE
CASP9	33.22593078872359	0.6061780511664383	0.20485095259915218	1.2648839894382097e-4	9.872056013248377e-4	TRUE
CSRNP2	28.789327402498653	0.6061538510245245	0.23699525248157938	3.5356138436321347e-4	0.002340764816342886	TRUE
GPX1	5415.701912251149	0.6054086515390095	0.3266294814879815	0.0018695740784465066	0.009436794950108308	TRUE
SLC22A23	12.104566569702504	0.6031803093981868	0.46556710149984754	0.00365366100199609	0.01636399982885403	TRUE
SAV1	82.61803130004408	0.6021884931043614	0.23362765241450953	3.6094784769708324e-4	0.00238245196210928	TRUE
PLEKHM2	79.3116880385022	0.6009922938787212	0.1460452281642843	1.6826471263976342e-6	2.3854960330855174e-5	TRUE
GLUD1	168.4946336301175	0.6008881746709388	0.12376644206129406	5.860585382505896e-8	1.2597665393014885e-6	TRUE
NECAB3	13.223143007767204	0.5995209240176965	0.22798253796172077	2.7058105716109193e-4	0.0018689328564292671	TRUE
ARFGAP3	279.856906102291	0.599350076286396	0.12163552806622042	3.986216150551088e-8	8.974528451822589e-7	TRUE
FTL	50634.65944967125	0.5992924784758605	0.37228682907658317	0.002816195010398039	0.013234058280806434	TRUE
CTSH	549.5123222736937	0.5987170269308795	0.3650487785624609	0.00262204400124765	0.012516895199862928	TRUE
RP11-452H21.4	17.747782467609476	0.5980783207706745	0.4317434854276532	0.0032365986095635956	0.014848957440434367	TRUE
TAF13	78.64607751106985	0.5979652155647986	0.25522651240871863	6.423846806851482e-4	0.003855895525661182	TRUE
KIAA1279	71.25705354063808	0.5971820515434076	0.23463464526875674	3.9467160538503375e-4	0.0025624936041943043	TRUE
NUDT4	203.29235177992877	0.5971166830359187	0.2590063691554683	6.997994858651952e-4	0.004153691302428533	TRUE
NCKAP5L	84.22744947312299	0.5960353460185569	0.22578983985363363	2.909354990655782e-4	0.0019894091163817967	TRUE
KIF1B	121.79579692690209	0.595838878185829	0.2353901708501179	3.9907731027414233e-4	0.0025834258453962173	TRUE
B3GNT1	23.75458787322334	0.5954932607326002	0.29769751581098075	0.0013610446212467887	0.007248415872608715	TRUE
ARL3	166.62864055776876	0.5949846293973537	0.23507681237929143	4.2054591055930854e-4	0.0027038527883586193	TRUE
GNL3	509.9618411898307	0.5948276409945924	0.15096679615346706	3.759862831015402e-6	4.837808201814462e-5	TRUE
TMED9	787.1090302718034	0.5944546381738169	0.1691636465309391	1.9910838359930672e-5	2.0226340027251137e-4	TRUE
HYOU1	151.49708573392525	0.5943657872424791	0.24154755910466957	4.912350485430554e-4	0.0030788100333141444	TRUE
ELK3	227.52668718449135	0.5917490141015348	0.1963178392076064	1.0257891105288787e-4	8.238345240731748e-4	TRUE
RRM2B	80.1685377559391	0.5917464722943551	0.14215802685318607	1.5196540323786404e-6	2.187041264109905e-5	TRUE
C1orf122	216.4102973094347	0.5912550494415776	0.25110272840034664	6.294674941605562e-4	0.0037908509338413004	TRUE
CPQ	161.4269385768288	0.5910832877636724	0.16449223895932924	1.3989041547320376e-5	1.50203554649298e-4	TRUE
HSD17B4	162.8289482045018	0.5906795473271393	0.16565110326092342	1.6258493213331307e-5	1.7038682652762978e-4	TRUE
ZNF10	27.945412337755158	0.5903259812794579	0.17558734815976168	2.9520915971935485e-5	2.832997120555231e-4	TRUE
ACSL3	211.13136796890532	0.5894212548915304	0.1519882479125949	4.6747893519782465e-6	5.7901172817901665e-5	TRUE
EPHB2	12.006496603446816	0.5893616525341607	0.47995866384226105	0.003772881515599483	0.016818711829633015	TRUE
NUDT14	133.05335780667684	0.5891896476324159	0.21914448584320112	2.6960889929254604e-4	0.0018639848663612743	TRUE
MAP3K2	428.0578094695445	0.5881094638066474	0.173764009481322	3.031085568574569e-5	2.9016621546841434e-4	TRUE
PELO	84.45081033040003	0.5874303554966932	0.2412832195404769	5.212177113651999e-4	0.0032462566765025947	TRUE
VDAC2	1155.5428214762355	0.585851973098134	0.15109659792522498	4.947468255906828e-6	6.076213682156133e-5	TRUE
MAFG	99.60630292327414	0.5848345205809968	0.291585776530064	0.0013492524885685626	0.007194148451853012	TRUE
NFATC1	121.18616413638844	0.584270984460195	0.22813006966743776	3.7059357424114797e-4	0.0024314364125107247	TRUE
DAPK3	88.38910458351316	0.5823231223863317	0.24878937274855384	6.565233563745902e-4	0.003928896001561707	TRUE
FADS3	70.52426750436237	0.5820116066168336	0.32095239440881634	0.0019129323695338265	0.009622322717528527	TRUE
ATP1A1	423.27636209442846	0.5818136485879	0.21056568060967057	2.2086868271152402e-4	0.0015738692439772114	TRUE
TMEM70	317.26452426411544	0.580944255838965	0.13090031264308405	4.250584857914905e-7	7.231286815476867e-6	TRUE
ILVBL	84.90161931666456	0.5802947159642283	0.15658334092230605	9.59646522003528e-6	1.0836173872685498e-4	TRUE
